-149.916029,61.201331,Subway,"1700 Hillcrest Dr, Anchorage, AK, 99517"
-149.908322,61.195421,Subway,"1307 W Northern Lights, Anchorage, AK, 99503"
-149.888472,61.173486,Subway,"350 W International Airport Rd, Anchorage, AK, 99518"
-149.887888,61.217433,Subway,"320 W 5th Ave, Anchorage, AK, 99501"
-149.87477,61.230196,Subway,"751 East Loop Road, Anchorage, AK, 99501"
-149.868494,61.192206,Subway,"3104 Seward Hwy, Anchorage, AK, 99503"
-149.867292,61.165277,Subway,"6110 Old Seward Hwy, Anchorage, AK, 99518"
-149.866964,61.144311,Subway,"800 E Dimond Blvd, Anchorage, AK, 99515"
-149.864381,61.13968,Subway,"8920 Old Seward Hwy, Anchorage, AK, 99515"
-149.861899,61.119508,Subway,"11111 O Malley Centre Dr, Anchorage, AK, 99517"
-149.858661,61.112049,Subway,"1307 Labar Street, Anchorage, AK, 99515"
-149.857713,61.108509,Subway,"1330 Huffman Rd, Anchorage, AK, 99515"
-149.834433,61.139146,Subway,"9000 Lake Otis Pkwy, Anchorage, AK, 99507"
-149.830095,61.181119,Subway,"2715 E Tudor Road, Anchorage, AK, 99508"
-149.827845,61.209778,Subway,"2801 DeBarr Rd, Anchorage, AK, 99508"
-149.821579,61.189913,Subway,"3211 Providence Dr, Anchorage, AK, 99508"
-149.819257,61.189668,Subway,"3340 Providence Drive, Anchorage, AK, 99508"
-149.812089,61.215349,Subway,"701 Northway Dr, Anchorage, AK, 99508"
-149.804294,61.099824,Subway,"13400 Elmore Rd, Anchorage, AK, 99516"
-149.803777,61.199084,Subway,"4025 E Northern Lights Blvd, Anchorage, AK, 99508"
-149.778795,61.22087,Subway,"322 Boniface, Anchorage, AK, 99504"
-149.777588,61.137789,Subway,"5577 Abbott Rd, Anchorage, AK, 99507"
-149.762047,61.233346,Subway,"5800 Westover Ave, Elmendorf AFB, AK, 99506"
-149.751186,61.181019,Subway,"6901 E. Tudor Road, Anchorage, AK, 99507"
-149.74033,61.230989,Subway,"1118 N Muldoon Rd, Anchorage, AK, 99504"
-149.734477,61.223711,Subway,"25-500 N Muldoon Rd, Anchorage, AK, 99506"
-149.733638,61.224014,Subway,"102 Muldoon Rd, Anchorage, AK, 99504"
-149.681918,61.258291,Subway,"560 D St, Fort Richardson, AK, 99505"
-149.636195,61.583027,Subway,"147 N Meadow Lakes Street, Wasilla, AK, 99654"
-149.580331,61.29622,Subway,"8701 Yosemite Drive, Anchorage, AK, 99577"
-149.570179,61.329949,Subway,"12110 Business Blvd, Eagle River, AK, 99577"
-149.516128,61.317544,Subway,"16525 S Birchwood Loop Rd, Eagle River, AK, 99577"
-149.458936,61.563064,Subway,"1800 Knik Goose Bay Road, Wasilla, AK, 99654"
-149.440818,60.116636,Subway,"305 S Harbor Dr, Seward, AK, 99664"
-149.437567,61.58176,Subway,"224 Yenlo, Wasilla, AK, 99654"
-149.405335,61.575964,Subway,"1861 E Parks Highway, Wasilla, AK, 99654"
-149.359334,61.584935,Subway,"3600 Palmer Wasilla Hwy, Wasilla, AK, 99654"
-149.11919,61.599157,Subway,"340 W Evergreen St, Palmer, AK, 99645"
-147.828088,64.858131,Subway,"732 Yukon Dr, Fairbanks, AK, 99775"
-147.810511,64.837116,Subway,"3574 Airport Way, Fairbanks, AK, 99709"
-147.756395,64.837296,Subway,"1800 Airport Way, Fairbanks, AK, 99701"
-147.713285,64.826123,Subway,"2301 S Cushman, Fairbanks, AK, 99701"
-147.699219,64.849882,Subway,"514 Old Steese Hwy, Fairbanks, AK, 99701"
-147.641166,64.827912,Subway,"3703 Neeley Road, Fort Wainwright, AK, 99703"
-147.353382,64.756016,Subway,"227 N Santa Claus Ln, North Pole, AK, 99705"
-147.091729,64.68012,Subway,"2354 Central Ave Bldg #451, Eielson AFB, AK, 99702"
-146.351036,61.130561,Subway,"126 Pioneer St, Valdez, AK, 99686"
-135.334559,57.051087,Subway,"327 Seward St, Sitka, AK, 99835"
-134.578695,58.363148,Subway,"8777 Glacier Hwy, Juneau, AK, 99801"
-134.498333,58.356183,Subway,"5690 Glacier Hwy, Juneau, AK, 99801"
-134.408136,58.301243,Subway,"201 Seward Street, Juneau, AK, 99801"
-131.721408,55.375932,Subway,"4230 Don King Rd, Ketchikan, AK, 99901"
-131.646033,55.342276,Subway,"417 Dock St, Ketchikan, AK, 99901"
-124.420484,42.409338,Subway,"29545 Ellensburg Ave, Gold Beach, OR, 97444"
-124.4002,43.121205,Subway,"91 Michigan Ave NE, Bandon, OR, 97411"
-124.386907,47.956136,Subway,"490 North Forks Ave, Forks, WA, 98331"
-124.291046,42.05536,Subway,"1006 Chetco Ave, Brookings, OR, 97415"
-124.212019,43.358717,Subway,"950 South First St, Coos Bay, OR, 97420"
-124.1963,41.764393,Subway,"850 US Hwy 101 N, Crescent City, CA, 95531"
-124.188439,41.752982,Subway,"309 Hwy 101 S, Crescent City, CA, 95531"
-124.188174,40.778782,Subway,"3300 Broadway Box 48, Eureka, CA, 95501"
-124.179082,40.780629,Subway,"800 West Harris St, Eureka, CA, 95503"
-124.165878,47.006979,Subway,"698 Ocean Shore Blvd NW, Ocean Shores, WA, 98569"
-124.154371,40.577895,Subway,"1791 Riverwalk Dr, Fortuna, CA, 95540"
-124.151313,40.804569,Subway,"1906 4th St, Eureka, CA, 95501"
-124.147785,40.799486,Subway,"1111 Myrtle Ave, Eureka, CA, 95501"
-124.146488,40.583714,Subway,"741 S Fortuna Blvd, Fortuna, CA, 95540"
-124.135692,40.794208,Subway,"1651 Myrtle Ave, Eureka, CA, 95501"
-124.110999,43.698915,Subway,"1431 Hwy 101, Reedsport, OR, 97467"
-124.10257,43.974178,Subway,"1720 Hwy 126, Florence, OR, 97439"
-124.101964,40.943276,Subway,"1565 City Center Rd, McKinleyville, CA, 95519"
-124.100812,44.003313,Subway,"1849 42nd St, Florence, OR, 97439"
-124.098893,46.859337,Subway,"794 State Rt 105, Westport, WA, 98595"
-124.083599,40.875474,Subway,"1731 G St, Arcata, CA, 95521"
-124.082876,40.90358,Subway,"5000 Valley West Blvd, Arcata, CA, 95521"
-124.062769,44.42679,Subway,"650 Hemlock, Waldport, OR, 97394"
-124.054588,44.654811,Subway,"160 NW 25th Street, Newport, OR, 97365"
-124.053995,46.358747,Subway,"1100 Pacific Ave N, Long Beach, WA, 98631"
-124.052836,44.648547,Subway,"1522 N Coast Hwy, Newport, OR, 97365"
-124.041299,41.531375,Subway,"125 Ehlers Way, Klamath, CA, 95548"
-124.019119,44.931562,Subway,"4648 SE Hwy 101, Lincoln City, OR, 97367"
-124.008171,44.981259,Subway,"2185 NW Hwy 101, Lincoln City, OR, 97367"
-123.899238,46.161211,Subway,"161 S Highway 101, Warrenton, OR, 97146"
-123.862677,46.975083,Subway,"2700 Simpson Ave, Hoquiam, WA, 98550"
-123.844106,45.468997,Subway,"1863 N Main, Tillamook, OR, 97141"
-123.841885,46.190446,Subway,"11 W Marine Drive, Astoria, OR, 97103"
-123.805664,39.421523,Subway,"141 Boatyard Dr, Fort Bragg, CA, 95437"
-123.8054,46.977149,Subway,"1029 East Wishkah St, Aberdeen, WA, 98520"
-123.802464,46.969899,Subway,"217 N Boone Street, Aberdeen, WA, 98520"
-123.79501,40.100466,Subway,"790 Redwood Dr, Garberville, CA, 95542"
-123.669786,46.677905,Subway,"702 Willapa Place, Raymond, WA, 98577"
-123.646947,42.164947,Subway,"220 S Redwood Hwy, Cave Junction, OR, 97523"
-123.629178,40.938948,Subway,"39123 Hwy 299, Willow Creek, CA, 95573"
-123.600932,46.979928,Subway,"211 S Main St, Montesano, WA, 98563"
-123.434039,48.115519,Subway,"403 S Lincoln, Port Angeles, WA, 98362"
-123.417094,43.121059,Subway,"301 NW Douglas Blvd, Winston, OR, 97496"
-123.405432,47.004196,Subway,"404 W Main St, Elma, WA, 98541"
-123.383439,43.143968,Subway,"4872 Grange Rd, Roseburg, OR, 97470"
-123.380087,48.104806,Subway,"2733 E Hwy 101, Port Angeles, WA, 98362"
-123.37188,43.236333,Subway,"2345 NW Stewart Pkwy, Roseburg, OR, 97470"
-123.362852,48.108677,Subway,"3411 Highway 101 East, Port Angeles, WA, 98362"
-123.360222,43.214088,Subway,"964 W Harvard Ave, Roseburg, OR, 97470"
-123.358715,44.539727,Subway,"115 South 19th Street, Philomath, OR, 97370"
-123.35493,44.054226,Subway,"24947 Highway 126, Veneta, OR, 97487"
-123.35174,42.419416,Subway,"1610 Allencreek Road, Grants Pass, OR, 97527"
-123.348836,43.226117,Subway,"1350 NE Stephens St, Roseburg, OR, 97470"
-123.347005,39.390598,Subway,"1704 S Main St, Willits, CA, 95490"
-123.334279,42.420519,Subway,"1607 Williams Hwy, Grants Pass, OR, 97527"
-123.333744,43.213067,Subway,"1969 NE Diamond Lake Blvd, Roseburg, OR, 97470"
-123.322764,42.460377,Subway,"1850 NW 6th St, Grants Pass, OR, 97526"
-123.313211,44.927996,Subway,"242 Main St, Dallas, OR, 97338"
-123.309054,44.551632,Subway,"5080 SW Philomath Blvd, Corvallis, OR, 97333"
-123.298097,42.436151,Subway,"262 NE Agnes Avenue, Grants Pass, OR, 97527"
-123.278711,44.568864,Subway,"2479 NW Monroe Ave, Corvallis, OR, 97330"
-123.266936,47.055479,Subway,"227 W Simpson, McCleary, WA, 98557"
-123.262406,44.561081,Subway,"421 SW Third St, Corvallis, OR, 97333"
-123.260122,43.401098,Subway,"104 S Clover Leaf Loop, Sutherlin, OR, 97479"
-123.253496,44.591671,Subway,"2350 NW 9th St, Corvallis, OR, 97330"
-123.235497,44.84837,Subway,"113 East Main St, Monmouth, OR, 97361"
-123.229427,45.229427,Subway,"2736 N Hwy 99 W, McMinnville, OR, 97128"
-123.212394,45.19249,Subway,"1265 SE Booth Bend Rd, McMinnville, OR, 97128"
-123.211214,39.167859,Subway,"1307 N State St, Ukiah, CA, 95482"
-123.207594,46.10525,Subway,"305 E Columbia River Hwy, Clatskanie, OR, 97016"
-123.205564,44.851073,Subway,"1379 Monmouth St, Independence, OR, 97351"
-123.204635,44.22205,Subway,"930 Ivy St, Junction City, OR, 97448"
-123.199247,39.151957,Subway,"130 N Orchard Ave, Ukiah, CA, 95482"
-123.198628,39.134045,Subway,"1155 Airport Park Blvd, Ukiah, CA, 95482"
-123.179008,44.069915,Subway,"4724 Royal Avenue West, Eugene, OR, 97402"
-123.174711,45.228462,Subway,"2375 N Hwy 99 West, McMinnville, OR, 97128"
-123.160445,47.338541,Subway,"19390 N Hwy 101, Shelton, WA, 98584"
-123.155102,44.084164,Subway,"1985 Empire Park Dr, Eugene, OR, 97402"
-123.133318,44.047751,Subway,"2766 W 11 St, Eugene, OR, 97402"
-123.127719,44.099112,Subway,"45 Division Ave, Eugene, OR, 97404"
-123.121353,47.222971,Subway,"2121 Olympic Hwy N, Shelton, WA, 98584"
-123.118208,44.040312,Subway,"1720 W 18th St, Eugene, OR, 97402"
-123.117618,48.07987,Subway,"680 W Washington, Sequim, WA, 98382"
-123.116784,38.972263,Subway,"13456 S Highway 101, Hopland, CA, 95449"
-123.114646,45.609909,Subway,"667 S Main St, Banks, OR, 97106"
-123.112549,44.644314,Subway,"637 NW Hickory St, Albany, OR, 97321"
-123.10855,44.624671,Subway,"550 Pacific Blvd SW, Albany, OR, 97321"
-123.106365,44.087914,Subway,"4820 Goodpasture Loop, Eugene, OR, 97401"
-123.10616,44.06827,Subway,"#G14 Valley River Center, Eugene, OR, 97401"
-123.100073,44.052564,Subway,"490 West 6th St, Eugene, OR, 97401"
-123.096958,44.093727,Subway,"1056 Green Acres Rd, Eugene, OR, 97408"
-123.092537,47.142877,Subway,"70 Lynch Rd SE, Shelton, WA, 98584"
-123.090896,44.027179,Subway,"2848 Willamette St, Eugene, OR, 97405"
-123.088737,46.821869,Subway,"9920 Hwy 12 SW, Rochester, WA, 98579"
-123.082231,44.045402,Subway,"1304 Hilyard St, Eugene, OR, 97401"
-123.074353,44.045374,Subway,"1222 E 13th Ave, Eugene, OR, 97402"
-123.074196,44.637293,Subway,"2615 SE Pacific Blvd, Albany, OR, 97321"
-123.071701,45.520287,Subway,"4419 Pacific Ave, Forest Grove, OR, 97116"
-123.071394,44.067848,Subway,"485 Coburg Road, Eugene, OR, 97401"
-123.071292,44.080369,Subway,"2508 Willakenzie Rd, Eugene, OR, 97401"
-123.069007,45.521142,Subway,"220 N. Adair Street, Cornelius, OR, 97113"
-123.064156,44.045138,Subway,"1920 Franklin Blvd, Eugene, OR, 97403"
-123.059153,44.891969,Subway,"4511 Liberty Road S, Salem, OR, 97302"
-123.049916,44.946993,Subway,"560 Wallace Rd NW, Salem, OR, 97304"
-123.045158,44.913289,Subway,"2914 Commercial St SE, Salem, OR, 97302"
-123.042658,44.074333,Subway,"3000 Gateway St, Springfield, OR, 97477"
-123.038827,43.799124,Subway,"2715 Row River Rd, Cottage Grove, OR, 97424"
-123.036926,44.94336,Subway,"401 Center St NE, Salem, OR, 97301"
-123.034244,44.057068,Subway,"551 West Centennial Blvd, Springfield, OR, 97477"
-123.031926,44.950553,Subway,"1127 Broadway Street NE, Salem, OR, 97302"
-123.028348,44.879303,Subway,"5250 Commercial St SE, Salem, OR, 97306"
-123.026464,44.981541,Subway,"3834 River Road N, Keizer, OR, 97303"
-123.025943,45.00383,Subway,"5462 River Rd N, Keizer, OR, 97303"
-123.0256,44.936556,Subway,"1310 State St, Salem, OR, 97301"
-123.02337,44.870751,Subway,"5765 Commercial Street, Salem, OR, 97302"
-123.020409,47.078667,Subway,"6541 Sexton Dr NW, Olympia, WA, 98502"
-123.01767,44.959051,Subway,"1245 Columbia St, Salem, OR, 97303"
-123.015856,44.046308,Subway,"774 Main Street, Springfield, OR, 97477"
-123.013092,38.784535,Subway,"1117 B S Cloverdale Blvd, Cloverdale, CA, 95425"
